Sample	Cancer type	DITHER score	mDITHER score	cDITHER score
TCGA-EE-A2GN-06A	SKCM	3.24539498	3.745375051	2.74541491
TCGA-EE-A2GO-06A	SKCM	2.954238937	3.636311638	2.272166236
TCGA-EE-A2GP-06A	SKCM	3.081154208	3.634712484	2.527595931
TCGA-EE-A2GR-06A	SKCM	3.012837643	3.699945346	2.32572994
TCGA-EE-A2GS-06A	SKCM	2.714922906	3.370891026	2.058954786
TCGA-EE-A2GT-06A	SKCM	2.418182478	2.715225102	2.121139854
TCGA-EE-A2GU-06A	SKCM	2.514300462	2.935866302	2.092734621
TCGA-EE-A2M5-06A	SKCM	2.387956873	3.049265394	1.726648352
TCGA-EE-A2M6-06A	SKCM	3.381932834	4.081638348	2.682227319
TCGA-EE-A2M7-06A	SKCM	2.650837074	2.913936577	2.387737572
TCGA-EE-A2M8-06A	SKCM	2.202281271	2.456292969	1.948269573
TCGA-EE-A2MC-06A	SKCM	2.157328087	2.415713201	1.898942972
TCGA-EE-A2MD-06A	SKCM	2.535619129	3.146558163	1.924680096
TCGA-EE-A2ME-06A	SKCM	1.883738491	1.686895186	2.080581796
TCGA-EE-A2MF-06A	SKCM	2.758084495	3.17532194	2.340847049
TCGA-EE-A2MG-06A	SKCM	2.180001187	2.375386221	1.984616153
TCGA-EE-A2MH-06A	SKCM	2.923405274	2.727902678	3.118907869
TCGA-EE-A2MI-06A	SKCM	2.803300262	2.942414575	2.66418595
TCGA-EE-A2MJ-06A	SKCM	2.221591013	2.525423879	1.917758147
TCGA-EE-A2MK-06A	SKCM	3.306164483	3.863473257	2.748855709
TCGA-EE-A2ML-06A	SKCM	2.787714727	2.988971513	2.586457941
TCGA-EE-A2MM-06A	SKCM	3.118034016	3.674225539	2.561842493
TCGA-EE-A2MN-06A	SKCM	3.012170352	3.308467862	2.715872842
TCGA-EE-A2MP-06A	SKCM	2.992050624	3.407564084	2.576537165
TCGA-EE-A2MQ-06A	SKCM	2.882135782	3.458239637	2.306031927
TCGA-EE-A2MR-06A	SKCM	1.974616838	2.376652896	1.57258078
TCGA-EE-A2MS-06A	SKCM	3.452643884	3.915475975	2.989811793
TCGA-EE-A2MT-06A	SKCM	2.946307606	3.243456899	2.649158313
TCGA-EE-A2MU-06A	SKCM	2.723723806	2.832841389	2.614606223
TCGA-EE-A3AA-06A	SKCM	2.217284139	2.383410558	2.05115772
TCGA-EE-A3AB-06A	SKCM	3.185313447	3.441892247	2.928734646
TCGA-EE-A3AC-06A	SKCM	2.865851377	3.303690214	2.42801254
TCGA-EE-A3AD-06A	SKCM	3.560618571	3.777286208	3.343950934
TCGA-EE-A3AE-06A	SKCM	3.535545995	3.966204657	3.104887333
TCGA-EE-A3AF-06A	SKCM	2.710961797	3.076052204	2.345871391
TCGA-EE-A3AG-06A	SKCM	3.289825785	3.999646513	2.580005058
TCGA-EE-A3AH-06A	SKCM	2.769816631	3.705829919	1.833803344
TCGA-EE-A3J3-06A	SKCM	3.18109066	3.819116512	2.543064809
TCGA-EE-A3J4-06A	SKCM	2.984004788	3.472401956	2.495607619
TCGA-EE-A3J5-06A	SKCM	3.020865648	3.398192247	2.64353905
TCGA-EE-A3J7-06A	SKCM	3.384111516	4.012757172	2.75546586
TCGA-EE-A3J8-06A	SKCM	3.001837328	3.311637633	2.692037022
TCGA-EE-A3JA-06A	SKCM	2.978070102	3.513860231	2.442279973
TCGA-EE-A3JB-06A	SKCM	3.017345496	3.336402803	2.698288188
TCGA-EE-A3JD-06A	SKCM	1.941976534	1.772953322	2.110999746
TCGA-EE-A3JE-06A	SKCM	1.840285853	1.977178238	1.703393468
TCGA-EE-A3JH-06A	SKCM	2.062075762	2.358235067	1.765916458
TCGA-EE-A3JI-06A	SKCM	3.332852637	3.766998857	2.898706418
TCGA-ER-A193-06A	SKCM	2.989190809	3.195689557	2.782692061
TCGA-ER-A194-01A	SKCM	2.772163297	2.988546374	2.555780221
TCGA-ER-A195-06A	SKCM	2.432779028	2.858488939	2.007069116
TCGA-ER-A196-01A	SKCM	2.227520947	1.740136375	2.714905518
TCGA-ER-A197-06A	SKCM	2.589549711	2.533915253	2.645184168
TCGA-ER-A198-06A	SKCM	2.482179515	3.084089332	1.880269698
TCGA-ER-A199-06A	SKCM	2.308052133	2.506882512	2.109221754
TCGA-ER-A19A-06A	SKCM	1.769458934	1.454067928	2.08484994
TCGA-ER-A19B-06A	SKCM	3.254867941	3.615893602	2.893842281
TCGA-ER-A19C-06A	SKCM	3.368175564	3.536393614	3.199957515
TCGA-ER-A19D-06A	SKCM	3.23046864	3.711388913	2.749548368
TCGA-ER-A19E-06A	SKCM	3.404026042	3.971018363	2.837033721
TCGA-ER-A19F-06A	SKCM	2.795035754	3.484893694	2.105177814
TCGA-ER-A19G-06A	SKCM	2.988816922	3.625643343	2.351990501
TCGA-ER-A19H-06A	SKCM	3.204618539	3.765917612	2.643319467
TCGA-ER-A19J-06A	SKCM	3.145275503	3.657257144	2.633293863
TCGA-ER-A19K-01A	SKCM	2.491273443	2.74448925	2.238057636
TCGA-ER-A19L-06A	SKCM	3.07754149	3.488486471	2.66659651
TCGA-ER-A19M-06A	SKCM	2.800623272	3.364429763	2.236816781
TCGA-ER-A19N-06A	SKCM	2.71017738	2.71611286	2.7042419
TCGA-ER-A19O-06A	SKCM	2.700535892	2.886792537	2.514279246
TCGA-ER-A19P-06A	SKCM	1.714754194	2.13414643	1.295361959
TCGA-ER-A19Q-06A	SKCM	2.951326976	3.237312508	2.665341444
TCGA-ER-A19S-06A	SKCM	2.297815155	2.525523631	2.070106679
TCGA-ER-A19T-01A	SKCM	3.273902875	3.26650822	3.281297531
TCGA-ER-A19W-06A	SKCM	2.539802262	2.65304094	2.426563583
TCGA-ER-A1A1-06A	SKCM	1.882992108	1.718796037	2.04718818
TCGA-ER-A2NB-01A	SKCM	2.483944498	2.809527414	2.158361582
TCGA-ER-A2NC-06A	SKCM	3.137010233	3.429373669	2.844646797
TCGA-ER-A2ND-06A	SKCM	3.348086747	3.740159106	2.956014387
TCGA-ER-A2NE-06A	SKCM	3.047092564	3.549166156	2.545018972
TCGA-ER-A2NF-01A	SKCM	2.512483815	2.606751913	2.418215717
TCGA-ER-A2NG-06A	SKCM	2.651085122	2.951706659	2.350463584
TCGA-ER-A2NH-06A	SKCM	2.604317005	2.83432414	2.37430987
TCGA-ER-A3ES-06A	SKCM	2.90793365	3.042000661	2.773866639
TCGA-ER-A3ET-06A	SKCM	2.985551706	3.290990097	2.680113316
TCGA-ER-A3EV-06A	SKCM	3.399152913	3.4270443	3.371261527
TCGA-ER-A3PL-06A	SKCM	3.375270564	3.712840475	3.037700653
TCGA-ER-A42H-01A	SKCM	3.389507009	3.744952273	3.034061745
TCGA-ER-A42K-06A	SKCM	3.086320422	3.475166891	2.697473952
TCGA-ER-A42L-06A	SKCM	1.905894274	2.083235946	1.728552602
TCGA-FR-A2OS-01A	SKCM	2.636979421	2.25	3.023958842
TCGA-FR-A3R1-01A	SKCM	2.566561773	2.869034699	2.264088848
TCGA-FR-A3YN-06A	SKCM	3.233102572	3.758204611	2.708000533
TCGA-FR-A3YO-06A	SKCM	2.720838145	3.053079814	2.388596476
TCGA-FR-A44A-06A	SKCM	2.536881644	2.737886417	2.335876871
TCGA-FR-A69P-06A	SKCM	3.35509231	3.86150002	2.8486846
TCGA-FR-A726-01A	SKCM	2.942480775	3.245973534	2.638988017
TCGA-FR-A728-01A	SKCM	2.494361258	2.722186994	2.266535522
TCGA-FR-A729-06A	SKCM	3.118586411	3.543109397	2.694063425
TCGA-FR-A7U8-06A	SKCM	2.903818596	3.370969286	2.436667907
TCGA-FR-A7U9-06A	SKCM	2.538147122	2.838884998	2.237409245
TCGA-FR-A7UA-06A	SKCM	1.794976922	1.956537446	1.633416398
TCGA-FR-A8YC-06A	SKCM	3.197674231	3.758126517	2.637221945
TCGA-FR-A8YD-06A	SKCM	3.17331381	3.474071281	2.872556339
TCGA-FR-A8YE-06A	SKCM	2.32840024	1.779838181	2.876962298
TCGA-FS-A1YW-06A	SKCM	2.756938869	3.47926447	2.034613268
TCGA-FS-A1YX-06A	SKCM	2.853670951	3.138385337	2.568956564
TCGA-FS-A1YY-06A	SKCM	2.388680164	2.991215357	1.786144971
TCGA-FS-A1Z0-06A	SKCM	3.181871576	3.414213154	2.949529999
TCGA-FS-A1Z3-06A	SKCM	2.910883678	3.517472074	2.304295281
TCGA-FS-A1Z4-06A	SKCM	1.82451691	2.296789711	1.352244109
TCGA-FS-A1Z7-06A	SKCM	2.993926946	3.327412309	2.660441584
TCGA-FS-A1ZA-06A	SKCM	2.9339623	3.608229783	2.259694818
TCGA-FS-A1ZB-06A	SKCM	2.212058849	2.728968844	1.695148855
TCGA-FS-A1ZC-06A	SKCM	3.37637494	3.834130573	2.918619307
TCGA-FS-A1ZD-06A	SKCM	3.136490287	3.652478231	2.620502343
TCGA-FS-A1ZE-06A	SKCM	3.374082275	3.440048527	3.308116022
TCGA-FS-A1ZF-06A	SKCM	2.576139451	3.425989149	1.726289754
TCGA-FS-A1ZG-06A	SKCM	3.190641557	3.442471373	2.938811742
TCGA-FS-A1ZH-06A	SKCM	2.735035424	2.731971221	2.738099627
TCGA-FS-A1ZJ-06A	SKCM	3.238016705	3.799719601	2.676313808
TCGA-FS-A1ZK-06A	SKCM	3.32702615	3.658746384	2.995305916
TCGA-FS-A1ZM-06A	SKCM	3.040975684	3.520719262	2.561232105
TCGA-FS-A1ZN-01A	SKCM	2.833462355	3.376608672	2.290316039
TCGA-FS-A1ZP-06A	SKCM	3.051963887	3.370599611	2.733328162
TCGA-FS-A1ZQ-06A	SKCM	3.27381336	3.601240757	2.946385963
TCGA-FS-A1ZR-06A	SKCM	2.940525565	3.442787948	2.438263182
TCGA-FS-A1ZS-06A	SKCM	3.269655895	4.045098852	2.494212938
TCGA-FS-A1ZT-06A	SKCM	3.248294017	3.482242837	3.014345198
TCGA-FS-A1ZU-06A	SKCM	3.187995263	3.443251999	2.932738527
TCGA-FS-A1ZW-06A	SKCM	2.709328121	3.075256917	2.343399324
TCGA-FS-A1ZY-06A	SKCM	3.107747387	3.4818459	2.733648873
TCGA-FS-A1ZZ-06A	SKCM	2.940718087	3.36815538	2.513280793
TCGA-FS-A4F0-06A	SKCM	2.359263406	3.117098332	1.60142848
TCGA-FS-A4F4-06A	SKCM	3.391224146	3.549818681	3.232629611
TCGA-FS-A4F5-06A	SKCM	3.245023049	3.816076744	2.673969354
TCGA-FS-A4F8-06A	SKCM	2.493393226	2.567591441	2.419195011
TCGA-FS-A4F9-06A	SKCM	2.334634822	3.319900362	1.349369283
TCGA-FS-A4FB-06A	SKCM	2.866257314	3.570372005	2.162142623
TCGA-FS-A4FC-06A	SKCM	2.102541605	2.563277515	1.641805696
TCGA-FS-A4FD-06A	SKCM	3.025183352	3.632226436	2.418140268
TCGA-FW-A3I3-06A	SKCM	3.500091	3.912986557	3.087195443
TCGA-FW-A3R5-06A	SKCM	2.392379611	3.056526315	1.728232907
TCGA-FW-A3TU-06A	SKCM	2.863410878	3.40344615	2.323375605
TCGA-FW-A3TV-06A	SKCM	2.260418162	3.01494146	1.505894864
TCGA-FW-A5DX-01A	SKCM	3.622507728	4.039118784	3.205896673
TCGA-FW-A5DY-06A	SKCM	1.839284828	1.593594681	2.084974975
TCGA-GF-A2C7-01A	SKCM	2.990093851	3.670235583	2.30995212
TCGA-GF-A3OT-06A	SKCM	2.060695674	2.564209392	1.557181956
TCGA-GF-A4EO-06A	SKCM	2.510262847	2.593894728	2.426630967
TCGA-GF-A6C8-06A	SKCM	2.662068549	3.174509487	2.149627611
TCGA-GF-A6C9-06A	SKCM	2.170468466	2.439289413	1.901647519
TCGA-GF-A769-01A	SKCM	3.020042458	3.706221483	2.333863432
TCGA-GN-A262-06A	SKCM	2.952824073	3.460735828	2.444912318
TCGA-GN-A263-01A	SKCM	1.969079371	2.523873887	1.414284855
TCGA-GN-A264-06A	SKCM	3.085256489	3.410093524	2.760419453
TCGA-GN-A265-06A	SKCM	2.244836073	2.439642336	2.050029811
TCGA-GN-A266-06A	SKCM	3.077724148	3.410008955	2.745439341
TCGA-GN-A267-06A	SKCM	3.101497958	3.623505176	2.57949074
TCGA-GN-A268-06A	SKCM	2.952353432	3.586339231	2.318367633
TCGA-GN-A269-01A	SKCM	2.106919308	2.418344487	1.795494129
TCGA-GN-A26A-06A	SKCM	3.083086112	3.266028269	2.900143956
TCGA-GN-A26C-01A	SKCM	2.728754222	2.997796458	2.459711986
TCGA-GN-A26D-06A	SKCM	3.638121965	3.723171359	3.55307257
TCGA-GN-A4U3-06A	SKCM	3.170376351	3.729419741	2.611332961
TCGA-GN-A4U4-06A	SKCM	2.641000678	2.962803487	2.319197869
TCGA-GN-A4U5-01A	SKCM	2.292821784	2.447355677	2.138287891
TCGA-GN-A4U7-06A	SKCM	3.007043802	3.350643579	2.663444026
TCGA-GN-A4U8-06A	SKCM	2.560251935	2.54026688	2.58023699
TCGA-GN-A4U9-06A	SKCM	3.199505846	3.364620976	3.034390716
TCGA-GN-A8LK-06A	SKCM	2.911103985	3.496018072	2.326189899
TCGA-GN-A8LL-06A	SKCM	3.540415676	4.026557372	3.05427398
TCGA-GN-A8LN-01A	SKCM	3.497144852	3.748023158	3.246266546
TCGA-GN-A9SD-06A	SKCM	2.565637697	2.802670575	2.328604819
TCGA-HR-A2OG-06A	SKCM	2.883066507	3.360684348	2.405448665
TCGA-HR-A2OH-06A	SKCM	2.552168889	2.865498517	2.238839261
TCGA-HR-A5NC-01A	SKCM	2.931379534	3.292786881	2.569972187
TCGA-IH-A3EA-01A	SKCM	2.865216998	3.27998108	2.450452916
TCGA-LH-A9QB-06A	SKCM	2.692673799	3.37011314	2.015234458
TCGA-OD-A75X-06A	SKCM	3.115210018	3.631170517	2.599249518
TCGA-QB-A6FS-06A	SKCM	2.636822446	2.948173142	2.325471749
TCGA-QB-AA9O-06A	SKCM	3.142536794	3.659546751	2.625526837
TCGA-RP-A690-06A	SKCM	2.677288208	3.016875696	2.337700721
TCGA-RP-A693-06A	SKCM	2.762600401	2.779204533	2.745996269
TCGA-RP-A694-06A	SKCM	2.928907706	3.197002255	2.660813156
TCGA-RP-A695-06A	SKCM	2.831708973	3.460066819	2.203351127
TCGA-RP-A6K9-06A	SKCM	2.938112128	3.032361688	2.843862568
TCGA-W3-A824-06A	SKCM	2.582021525	3.052006499	2.112036551
TCGA-W3-A825-06A	SKCM	3.485838368	3.635744091	3.335932645
TCGA-W3-A828-06A	SKCM	2.99156548	3.030572493	2.952558467
TCGA-W3-AA1O-06A	SKCM	3.195567544	3.616984747	2.774150342
TCGA-W3-AA1Q-06A	SKCM	2.599089155	3.068930984	2.129247327
TCGA-W3-AA1R-06A	SKCM	3.135286434	3.738044298	2.532528571
TCGA-W3-AA1V-06B	SKCM	3.2039488	3.651734999	2.756162601
TCGA-W3-AA1W-06A	SKCM	2.453837418	2.649160577	2.258514258
TCGA-W3-AA21-06A	SKCM	3.44864614	3.661043241	3.23624904
TCGA-WE-A8JZ-06A	SKCM	3.33460296	3.753469128	2.915736793
TCGA-WE-A8K1-06A	SKCM	2.63448232	2.833487611	2.435477028
TCGA-WE-A8K4-01A	SKCM	2.315315276	2.804575986	1.826054566
TCGA-WE-A8K5-06A	SKCM	2.956052428	3.468454585	2.44365027
TCGA-WE-A8K6-06A	SKCM	3.218294274	3.636802388	2.79978616
TCGA-WE-A8ZM-06A	SKCM	3.349882074	3.830489384	2.869274765
TCGA-WE-A8ZN-06A	SKCM	2.543523449	2.574029819	2.513017079
TCGA-WE-A8ZO-06A	SKCM	2.914721561	3.459079365	2.370363757
TCGA-WE-A8ZQ-06A	SKCM	3.39519713	3.736304048	3.054090212
TCGA-WE-A8ZR-06A	SKCM	3.285772239	3.633153646	2.938390831
TCGA-WE-A8ZT-06A	SKCM	2.854898995	3.049946027	2.659851964
TCGA-WE-A8ZX-06A	SKCM	3.260244226	3.601051911	2.91943654
TCGA-WE-A8ZY-06A	SKCM	3.220526705	3.785753657	2.655299753
TCGA-WE-AA9Y-06A	SKCM	2.329803709	2.350459968	2.309147449
TCGA-WE-AAA0-06A	SKCM	2.631511473	3.054144813	2.208878134
TCGA-WE-AAA3-06A	SKCM	3.057630533	3.366207089	2.749053977
TCGA-WE-AAA4-06A	SKCM	2.106561219	2.280428958	1.93269348
TCGA-XV-A9VZ-01A	SKCM	2.01314312	2.422579762	1.603706479
TCGA-XV-A9W2-01A	SKCM	2.811524696	2.931428299	2.691621093
TCGA-XV-A9W5-01A	SKCM	2.895908268	3.065044873	2.726771664
TCGA-XV-AAZV-01A	SKCM	2.49461362	2.84694592	2.142281319
TCGA-XV-AAZW-01A	SKCM	2.775029333	3.456408834	2.093649831
TCGA-XV-AAZY-01A	SKCM	2.737109099	2.852492922	2.621725276
TCGA-XV-AB01-06A	SKCM	2.836088964	3.269604809	2.402573119
TCGA-YD-A89C-06A	SKCM	3.179301822	3.291887601	3.066716043
TCGA-YD-A9TA-06A	SKCM	3.405219414	3.848615408	2.961823421
TCGA-YD-A9TB-06A	SKCM	2.857176981	3.234770775	2.479583187
TCGA-YG-AA3N-01A	SKCM	2.752099743	3.161078975	2.343120512
TCGA-YG-AA3O-06A	SKCM	3.202501843	3.554872355	2.850131331
TCGA-YG-AA3P-06A	SKCM	3.564069626	3.819014802	3.30912445
TCGA-Z2-A8RT-06A	SKCM	2.886054776	3.180410521	2.591699031
TCGA-Z2-AA3S-06A	SKCM	3.012195015	3.60796238	2.416427651
TCGA-Z2-AA3V-06A	SKCM	2.402844227	2.668915403	2.136773051
TCGA-3M-AB46-01A	STAD	3.155321581	3.657522048	2.653121114
TCGA-3M-AB47-01A	STAD	2.467933799	2.537280024	2.398587573
TCGA-B7-5816-01A	STAD	1.930089778	2.038263888	1.821915668
TCGA-B7-5818-01A	STAD	2.715256776	3.195718088	2.234795464
TCGA-B7-A5TI-01A	STAD	2.633717069	3.147200589	2.120233548
TCGA-B7-A5TJ-01A	STAD	3.084876472	3.590108694	2.579644251
TCGA-B7-A5TK-01A	STAD	1.960075228	2.142126097	1.778024358
TCGA-B7-A5TN-01A	STAD	3.144375002	3.547778603	2.740971402
TCGA-BR-4183-01A	STAD	2.580748631	2.298794171	2.862703092
TCGA-BR-4184-01A	STAD	2.931941558	3.088674122	2.775208995
TCGA-BR-4187-01A	STAD	1.839031236	1.58089401	2.097168462
TCGA-BR-4188-01A	STAD	2.508204243	2.549285081	2.467123404
TCGA-BR-4191-01A	STAD	3.103368247	3.294815654	2.911920839
TCGA-BR-4201-01A	STAD	2.436233172	2.510203619	2.362262726
TCGA-BR-4253-01A	STAD	2.318290488	2.490155911	2.146425064
TCGA-BR-4255-01A	STAD	2.544415619	2.539243476	2.549587762
TCGA-BR-4256-01A	STAD	2.276633317	2.189899522	2.363367112
TCGA-BR-4257-01A	STAD	2.800789696	3.102065114	2.499514278
TCGA-BR-4267-01A	STAD	3.153805921	3.442798091	2.864813751
TCGA-BR-4279-01A	STAD	2.114213645	2.279799253	1.948628038
TCGA-BR-4280-01A	STAD	2.705312236	3.298899322	2.11172515
TCGA-BR-4292-01A	STAD	2.467674186	3.141862353	1.793486019
TCGA-BR-4294-01A	STAD	3.277369062	3.672287961	2.882450162
TCGA-BR-4357-01A	STAD	2.976937076	3.373995019	2.579879133
TCGA-BR-4361-01A	STAD	2.674502263	3.168584329	2.180420197
TCGA-BR-4362-01A	STAD	2.580252068	2.992692098	2.167812038
TCGA-BR-4363-01A	STAD	2.871929893	2.923898272	2.819961514
TCGA-BR-4366-01A	STAD	3.394390142	3.708523929	3.080256356
TCGA-BR-4368-01A	STAD	2.764779985	2.865302333	2.664257637
TCGA-BR-4369-01A	STAD	3.068645356	3.213210929	2.924079782
TCGA-BR-4370-01A	STAD	2.327934254	2.22719538	2.428673129
TCGA-BR-4371-01A	STAD	2.906298402	3.346069761	2.466527042
TCGA-BR-6452-01A	STAD	2.005019517	2.232329155	1.777709879
TCGA-BR-6453-01A	STAD	1.947855408	2.182547416	1.713163399
TCGA-BR-6454-01A	STAD	2.687576385	2.921226933	2.453925836
TCGA-BR-6455-01A	STAD	2.28754497	2.79594288	1.77914706
TCGA-BR-6456-01A	STAD	2.540143162	2.832194733	2.248091591
TCGA-BR-6457-01A	STAD	2.168411867	2.216049218	2.120774516
TCGA-BR-6458-01A	STAD	2.92731499	2.755270946	3.099359034
TCGA-BR-6563-01A	STAD	1.754329318	1.92073048	1.587928156
TCGA-BR-6564-01A	STAD	2.190930962	1.744627162	2.637234763
TCGA-BR-6565-01A	STAD	2.610662298	2.766739927	2.45458467
TCGA-BR-6566-01A	STAD	2.373551371	2.846751427	1.900351314
TCGA-BR-6705-01A	STAD	2.178951999	1.785303753	2.572600246
TCGA-BR-6706-01A	STAD	2.350786248	1.926973765	2.774598731
TCGA-BR-6707-01A	STAD	2.309116521	2.845853683	1.77237936
TCGA-BR-6709-01A	STAD	2.561901522	2.485504025	2.638299018
TCGA-BR-6710-01A	STAD	0.909154515	0	1.81830903
TCGA-BR-6801-01A	STAD	2.892094978	3.521918904	2.262271052
TCGA-BR-6802-01A	STAD	2.119340772	2.241083597	1.997597948
TCGA-BR-6803-01A	STAD	2.00459018	2.030639062	1.978541299
TCGA-BR-6852-01A	STAD	2.237920154	2.296367078	2.179473231
TCGA-BR-7196-01A	STAD	2.037537072	2.120971275	1.954102868
TCGA-BR-7197-01A	STAD	3.031864159	3.300892645	2.762835673
TCGA-BR-7703-01A	STAD	2.521092942	3.1783951	1.863790784
TCGA-BR-7704-01A	STAD	3.09867946	3.638598363	2.558760557
TCGA-BR-7707-01A	STAD	2.33220851	2.936135926	1.728281095
TCGA-BR-7715-01A	STAD	3.137430488	3.603140367	2.671720608
TCGA-BR-7716-01A	STAD	2.408378286	2.628673721	2.188082852
TCGA-BR-7717-01A	STAD	3.111216277	3.378905515	2.843527039
TCGA-BR-7722-01A	STAD	2.781648661	3.263738099	2.299559223
TCGA-BR-7723-01A	STAD	2.982536068	3.230809836	2.734262301
TCGA-BR-7851-01A	STAD	2.658687176	3.084256983	2.23311737
TCGA-BR-7901-01A	STAD	2.415100012	2.494325771	2.335874252
TCGA-BR-7957-01A	STAD	1.943126476	2.050005344	1.836247608
TCGA-BR-7958-01A	STAD	2.531037243	2.756886327	2.30518816
TCGA-BR-7959-01A	STAD	3.053591775	3.350571046	2.756612504
TCGA-BR-8058-01A	STAD	1.972571465	2.082127527	1.863015403
TCGA-BR-8059-01A	STAD	2.257759427	2.45199249	2.063526363
TCGA-BR-8060-01A	STAD	3.215563605	3.511566653	2.919560557
TCGA-BR-8077-01A	STAD	3.30277262	3.535713633	3.069831606
TCGA-BR-8078-01A	STAD	2.70548629	3.016367804	2.394604775
TCGA-BR-8080-01A	STAD	2.205227672	2.112814301	2.297641043
TCGA-BR-8081-01A	STAD	2.165672274	2.491796273	1.839548274
TCGA-BR-8284-01A	STAD	2.107392842	2.30562617	1.909159514
TCGA-BR-8285-01A	STAD	1.98466228	2.078536349	1.890788211
TCGA-BR-8286-01A	STAD	3.323641749	3.746001118	2.901282379
TCGA-BR-8289-01A	STAD	3.071773711	3.403746499	2.739800922
TCGA-BR-8291-01A	STAD	2.215415223	2.547195119	1.883635328
TCGA-BR-8295-01A	STAD	3.0406048	3.431505511	2.649704089
TCGA-BR-8296-01A	STAD	2.123203256	2.113196343	2.133210169
TCGA-BR-8297-01A	STAD	2.192713032	1.946234449	2.439191614
TCGA-BR-8360-01A	STAD	2.708494723	3.059609792	2.357379655
TCGA-BR-8361-01A	STAD	2.835162414	3.05247765	2.617847179
TCGA-BR-8363-01A	STAD	1.740823102	2.140649492	1.340996713
TCGA-BR-8364-01A	STAD	1.731994867	1.828234437	1.635755297
TCGA-BR-8365-01A	STAD	2.144056118	1.964232994	2.323879242
TCGA-BR-8366-01A	STAD	2.125200875	2.247561209	2.002840541
TCGA-BR-8367-01A	STAD	2.33443926	2.630062545	2.038815976
TCGA-BR-8368-01A	STAD	2.717417679	3.204060794	2.230774563
TCGA-BR-8369-01A	STAD	2.50405079	2.199348108	2.808753471
TCGA-BR-8370-01A	STAD	2.616046299	2.847500792	2.384591805
TCGA-BR-8371-01A	STAD	1.430264004	0.945660305	1.914867702
TCGA-BR-8372-01A	STAD	2.660257175	3.189873119	2.130641231
TCGA-BR-8373-01A	STAD	2.866205252	3.327120363	2.40529014
TCGA-BR-8380-01A	STAD	1.603948452	2.044040715	1.16385619
TCGA-BR-8381-01A	STAD	2.167324839	2.2213119	2.113337779
TCGA-BR-8382-01A	STAD	2.109465143	2.324068584	1.894861701
TCGA-BR-8384-01A	STAD	1.897589259	1.508870384	2.286308133
TCGA-BR-8483-01A	STAD	3.210622771	3.270877662	3.150367879
TCGA-BR-8484-01A	STAD	2.591183515	2.859479708	2.322887323
TCGA-BR-8485-01A	STAD	2.852955577	3.15510734	2.550803815
TCGA-BR-8486-01A	STAD	2.579881633	2.690029658	2.469733608
TCGA-BR-8487-01A	STAD	2.812582296	3.39637172	2.228792872
TCGA-BR-8588-01A	STAD	2.057176398	2.219829736	1.894523061
TCGA-BR-8589-01A	STAD	2.598488242	2.923927217	2.273049267
TCGA-BR-8590-01A	STAD	1.816529406	2.019678737	1.613380075
TCGA-BR-8591-01A	STAD	2.363383475	2.81506374	1.91170321
TCGA-BR-8592-01A	STAD	1.797899588	1.744230005	1.851569171
TCGA-BR-8676-01A	STAD	2.463593362	3.082294829	1.844891896
TCGA-BR-8677-01A	STAD	2.038573684	2.149341961	1.927805407
TCGA-BR-8678-01A	STAD	3.138859827	3.80670061	2.471019044
TCGA-BR-8679-01A	STAD	3.143241339	3.44192878	2.844553897
TCGA-BR-8680-01A	STAD	2.716106263	2.99547275	2.436739775
TCGA-BR-8682-01A	STAD	2.6670756	2.85282597	2.481325229
TCGA-BR-8683-01A	STAD	2.726528359	2.663242312	2.789814406
TCGA-BR-8686-01A	STAD	2.489426084	2.530169833	2.448682336
TCGA-BR-8687-01A	STAD	3.176404926	3.366457971	2.98635188
TCGA-BR-8690-01A	STAD	2.564663945	2.900022553	2.229305337
TCGA-BR-A44T-01A	STAD	2.021128455	1.224488378	2.817768532
TCGA-BR-A44U-01A	STAD	3.137431482	3.244991992	3.029870972
TCGA-BR-A452-01A	STAD	2.941493098	3.334298853	2.548687342
TCGA-BR-A453-01A	STAD	1.68855679	1.189146915	2.187966664
TCGA-BR-A4CQ-01A	STAD	3.467383146	3.730832001	3.203934291
TCGA-BR-A4CR-01A	STAD	3.414572381	3.700215824	3.128928939
TCGA-BR-A4CS-01A	STAD	3.07066854	2.908386026	3.232951055
TCGA-BR-A4IU-01A	STAD	2.059297426	1.99829757	2.120297282
TCGA-BR-A4IV-01A	STAD	1.648387568	1.062269811	2.234505326
TCGA-BR-A4IY-01A	STAD	2.469736085	2.495614082	2.443858087
TCGA-BR-A4IZ-01A	STAD	1.605587529	1.014097656	2.197077402
TCGA-BR-A4J1-01A	STAD	3.173970891	3.584388125	2.763553657
TCGA-BR-A4J2-01A	STAD	1.880080629	1.409997488	2.35016377
TCGA-BR-A4J4-01A	STAD	2.624714376	2.611932254	2.637496498
TCGA-BR-A4J5-01A	STAD	1.827813014	1.75841217	1.897213858
TCGA-BR-A4J6-01A	STAD	2.69710835	2.910235882	2.483980817
TCGA-BR-A4J7-01A	STAD	2.269434488	1.996157792	2.542711183
TCGA-BR-A4J8-01A	STAD	2.837375341	2.964771198	2.709979484
TCGA-BR-A4J9-01A	STAD	2.075066073	2.144732558	2.005399589
TCGA-BR-A4PD-01A	STAD	3.191071482	3.565830719	2.816312246
TCGA-BR-A4PE-01A	STAD	2.823106602	2.873942184	2.772271021
